event_index,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,trade_px,trade_qty,mid_at_trade,spread_at_trade,time_since_last_A_news,latest_known_eps_for_A
34416,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:39.122023+00:00,1775347899122023000,165325761131083,1975,,,A,960,37,959.0,-2.0,27.127890875,1.1666919426013953
34417,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:39.122133+00:00,1775347899122133000,165325761240666,1975,,,A,959,52,959.0,-2.0,27.128000458,1.1666919426013953
34418,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:39.122234+00:00,1775347899122234000,165325761341708,1975,,,A,958,67,959.0,-2.0,27.1281015,1.1666919426013953
34665,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:42.147303+00:00,1775347902147303000,165328786418083,2100,,,A,960,37,960.0,0.0,0.012648,0.8734297058959161
34686,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:42.565391+00:00,1775347902565391000,165329204508541,2100,,,A,962,37,961.5,-1.0,0.430738458,0.8734297058959161
34705,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:42.754550+00:00,1775347902754550000,165329393668041,2100,,,A,959,37,956.5,-5.0,0.619897958,0.8734297058959161
34710,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:42.785481+00:00,1775347902785481000,165329424599166,2100,,,A,959,45,957.0,-4.0,0.650829083,0.8734297058959161
34725,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:42.920891+00:00,1775347902920891000,165329560009458,2100,,,A,950,37,950.0,0.0,0.786239375,0.8734297058959161
34743,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:43.068911+00:00,1775347903068911000,165329708029791,2100,,,A,943,37,943.0,0.0,0.934259708,0.8734297058959161
34761,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:43.212553+00:00,1775347903212553000,165329851671791,2100,,,A,939,37,937.0,-4.0,1.077901708,0.8734297058959161
34766,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:43.252641+00:00,1775347903252641000,165329891759750,2100,,,A,939,45,937.5,-3.0,1.117989667,0.8734297058959161
34781,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:43.426086+00:00,1775347903426086000,165330065205000,2100,,,A,932,37,929.5,-5.0,1.291434917,0.8734297058959161
34786,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:43.466278+00:00,1775347903466278000,165330105397625,2100,,,A,932,45,930.0,-4.0,1.331627542,0.8734297058959161
34801,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:43.626893+00:00,1775347903626893000,165330266013083,2100,,,A,924,37,921.0,-6.0,1.492243,0.8734297058959161
34806,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:43.668735+00:00,1775347903668735000,165330307855000,2100,,,A,924,45,921.5,-5.0,1.534084917,0.8734297058959161
34807,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:43.668840+00:00,1775347903668840000,165330307960750,2100,,,A,919,7,921.5,-5.0,1.534190667,0.8734297058959161
34824,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:43.808111+00:00,1775347903808111000,165330447231916,2100,,,A,916,37,914.0,-4.0,1.673461833,0.8734297058959161
34829,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:43.835819+00:00,1775347903835819000,165330474940083,2100,,,A,916,45,914.5,-3.0,1.70117,0.8734297058959161
34843,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:44.089521+00:00,1775347904089521000,165330728641875,2100,,,A,907,37,906.5,-1.0,1.954871792,0.8734297058959161
34848,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:44.135954+00:00,1775347904135954000,165330775075125,2100,,,A,907,45,907.0,0.0,2.001305042,0.8734297058959161
34863,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:44.272884+00:00,1775347904272884000,165330912006208,2100,,,A,901,37,899.5,-3.0,2.138236125,0.8734297058959161
34868,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:44.303682+00:00,1775347904303682000,165330942804250,2100,,,A,901,45,900.0,-2.0,2.169034167,0.8734297058959161
34883,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:44.413106+00:00,1775347904413106000,165331052228375,2100,,,A,895,37,893.5,-3.0,2.278458292,0.8734297058959161
34888,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:44.446758+00:00,1775347904446758000,165331085880250,2100,,,A,895,45,894.0,-2.0,2.312110167,0.8734297058959161
34903,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:44.636390+00:00,1775347904636390000,165331275513125,2100,,,A,887,37,887.0,0.0,2.501743042,0.8734297058959161
34922,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:44.810013+00:00,1775347904810013000,165331449136541,2100,,,A,881,37,880.0,-2.0,2.675366458,0.8734297058959161
34927,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:44.834244+00:00,1775347904834244000,165331473366916,2100,,,A,881,45,880.5,-1.0,2.699596833,0.8734297058959161
34942,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:45.186402+00:00,1775347905186402000,165331825526583,2100,,,A,876,37,873.0,-6.0,3.0517565,0.8734297058959161
34947,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:45.238854+00:00,1775347905238854000,165331877978333,2100,,,A,876,45,873.5,-5.0,3.10420825,0.8734297058959161
34948,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:45.238961+00:00,1775347905238961000,165331878085375,2100,,,A,871,7,873.5,-5.0,3.104315292,0.8734297058959161
34964,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:45.373789+00:00,1775347905373789000,165332012913333,2100,,,A,868,37,865.5,-5.0,3.23914325,0.8734297058959161
34969,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:45.404626+00:00,1775347905404626000,165332043751208,2100,,,A,868,45,866.0,-4.0,3.269981125,0.8734297058959161
34983,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:45.533581+00:00,1775347905533581000,165332172705750,2100,,,A,859,37,857.5,-3.0,3.398935667,0.8734297058959161
34988,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:45.558015+00:00,1775347905558015000,165332197140416,2100,,,A,859,45,858.0,-2.0,3.423370333,0.8734297058959161
35003,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:45.684007+00:00,1775347905684007000,165332323132375,2100,,,A,852,37,852.0,0.0,3.549362292,0.8734297058959161
35037,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:46.031387+00:00,1775347906031387000,165332670513541,2100,,,A,841,37,839.5,-3.0,3.896743458,0.8734297058959161
35042,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:46.068197+00:00,1775347906068197000,165332707323500,2100,,,A,841,45,840.0,-2.0,3.933553417,0.8734297058959161
35060,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:46.233805+00:00,1775347906233805000,165332872932458,2100,,,A,835,37,834.0,-2.0,4.099162375,0.8734297058959161
35065,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:46.274022+00:00,1775347906274022000,165332913149583,2100,,,A,835,45,834.5,-1.0,4.1393795,0.8734297058959161
35080,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:46.421861+00:00,1775347906421861000,165333060988750,2100,,,A,827,37,827.0,0.0,4.287218667,0.8734297058959161
35098,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:46.730543+00:00,1775347906730543000,165333369671708,2100,,,A,822,37,820.0,-4.0,4.595901625,0.8734297058959161
35104,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:46.767400+00:00,1775347906767400000,165333406528291,2100,,,A,822,45,820.5,-3.0,4.632758208,0.8734297058959161
35105,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:46.767509+00:00,1775347906767509000,165333406638000,2100,,,A,819,7,820.5,-3.0,4.632867917,0.8734297058959161
35121,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:46.902574+00:00,1775347906902574000,165333541703083,2100,,,A,816,37,814.0,-4.0,4.767933,0.8734297058959161
35126,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:46.939618+00:00,1775347906939618000,165333578746875,2100,,,A,816,45,814.5,-3.0,4.804976792,0.8734297058959161
35140,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:47.034402+00:00,1775347907034402000,165333673531291,2100,,,A,807,37,806.0,-2.0,4.899761208,0.8734297058959161
35145,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:47.068406+00:00,1775347907068406000,165333707535083,2100,,,A,807,45,806.5,-1.0,4.933765,0.8734297058959161
35160,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:47.250423+00:00,1775347907250423000,165333889552666,2100,,,A,801,37,800.0,-2.0,5.115782583,0.8734297058959161
35165,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:47.293709+00:00,1775347907293709000,165333932838875,2100,,,A,801,45,800.5,-1.0,5.159068792,0.8734297058959161
35180,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:47.422979+00:00,1775347907422979000,165334062109041,2100,,,A,794,37,793.5,-1.0,5.288338958,0.8734297058959161
35185,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:47.447585+00:00,1775347907447585000,165334086715125,2100,,,A,794,45,794.0,0.0,5.312945042,0.8734297058959161
35200,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:47.648898+00:00,1775347907648898000,165334288028791,2100,,,A,788,37,787.0,-2.0,5.514258708,0.8734297058959161
35205,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:47.688888+00:00,1775347907688888000,165334328019041,2100,,,A,788,45,787.5,-1.0,5.554248958,0.8734297058959161
35221,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:47.840834+00:00,1775347907840834000,165334479965916,2100,,,A,782,37,781.0,-2.0,5.706195833,0.8734297058959161
35226,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:47.877796+00:00,1775347907877796000,165334516927291,2100,,,A,782,45,781.5,-1.0,5.743157208,0.8734297058959161
35241,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:48.041446+00:00,1775347908041446000,165334680577583,2100,,,A,775,37,775.0,0.0,5.9068075,0.8734297058959161
35276,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:48.477524+00:00,1775347908477524000,165335116656666,2100,,,A,764,37,764.0,0.0,6.342886583,0.8734297058959161
35295,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:48.637901+00:00,1775347908637901000,165335277034833,2100,,,A,760,37,757.0,-6.0,6.50326475,0.8734297058959161
35300,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:48.675475+00:00,1775347908675475000,165335314608833,2100,,,A,760,45,757.5,-5.0,6.54083875,0.8734297058959161
35301,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:48.675581+00:00,1775347908675581000,165335314714416,2100,,,A,756,7,757.5,-5.0,6.540944333,0.8734297058959161
35307,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:48.721415+00:00,1775347908721415000,165335360549333,2100,,,A,756,30,756.0,0.0,6.58677925,0.8734297058959161
35320,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:48.847275+00:00,1775347908847275000,165335486408750,2100,,,A,753,37,748.0,-10.0,6.712638667,0.8734297058959161
35325,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:48.887768+00:00,1775347908887768000,165335526901875,2100,,,A,753,45,748.5,-9.0,6.753131792,0.8734297058959161
35326,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:48.887873+00:00,1775347908887873000,165335527007541,2100,,,A,746,7,748.5,-9.0,6.753237458,0.8734297058959161
35332,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:48.931151+00:00,1775347908931151000,165335570285125,2100,,,A,746,30,745.5,-1.0,6.796515042,0.8734297058959161
35333,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:48.931257+00:00,1775347908931257000,165335570391666,2100,,,A,745,37,745.5,-1.0,6.796621583,0.8734297058959161
35345,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:49.033303+00:00,1775347909033303000,165335672437416,2100,,,A,743,37,739.0,-8.0,6.898667333,0.8734297058959161
35350,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:49.060904+00:00,1775347909060904000,165335700038500,2100,,,A,743,45,739.5,-7.0,6.926268417,0.8734297058959161
35363,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:49.371577+00:00,1775347909371577000,165336010712875,2100,,,A,732,37,729.0,-6.0,7.236942792,0.8734297058959161
35368,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:49.420914+00:00,1775347909420914000,165336060049750,2100,,,A,732,45,729.5,-5.0,7.286279667,0.8734297058959161
35369,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:49.421020+00:00,1775347909421020000,165336060155750,2100,,,A,727,7,729.5,-5.0,7.286385667,0.8734297058959161
35385,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:49.565883+00:00,1775347909565883000,165336205018958,2100,,,A,724,37,721.0,-6.0,7.431248875,0.8734297058959161
35390,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:49.590251+00:00,1775347909590251000,165336229387375,2100,,,A,724,45,721.5,-5.0,7.455617292,0.8734297058959161
35404,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:49.700634+00:00,1775347909700634000,165336339770833,2100,,,A,715,37,713.0,-4.0,7.56600075,0.8734297058959161
35409,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:49.750071+00:00,1775347909750071000,165336389207291,2100,,,A,715,45,713.5,-3.0,7.615437208,0.8734297058959161
35425,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:49.904593+00:00,1775347909904593000,165336543729750,2100,,,A,707,37,704.5,-5.0,7.769959667,0.8734297058959161
35430,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:49.935080+00:00,1775347909935080000,165336574217333,2100,,,A,707,45,705.0,-4.0,7.80044725,0.8734297058959161
35431,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:49.935186+00:00,1775347909935186000,165336574323208,2100,,,A,703,7,705.0,-4.0,7.800553125,0.8734297058959161
35447,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:50.038253+00:00,1775347910038253000,165336677390625,2100,,,A,700,37,697.5,-5.0,7.903620542,0.8734297058959161
35452,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:50.062733+00:00,1775347910062733000,165336701870708,2100,,,A,700,45,698.0,-4.0,7.928100625,0.8734297058959161
35466,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:50.262732+00:00,1775347910262732000,165336901869750,2100,,,A,691,37,690.5,-1.0,8.128099667,0.8734297058959161
35471,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:50.305797+00:00,1775347910305797000,165336944934958,2100,,,A,691,45,691.0,0.0,8.171164875,0.8734297058959161
35486,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:50.453241+00:00,1775347910453241000,165337092379500,2100,,,A,684,37,684.0,0.0,8.318609417,0.8734297058959161
35520,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:50.881379+00:00,1775347910881379000,165337520518500,2100,,,A,673,37,673.0,0.0,8.746748417,0.8734297058959161
35538,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:51.058929+00:00,1775347911058929000,165337698069625,2100,,,A,670,37,667.5,-5.0,8.924299542,0.8734297058959161
35543,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:51.095736+00:00,1775347911095736000,165337734876208,2100,,,A,670,45,668.0,-4.0,8.961106125,0.8734297058959161
36042,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:11:57.383021+00:00,1775347917383021000,165344022177708,2175,,,A,668,37,668.0,0.0,15.248407625,0.8734297058959161
36289,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:00.318823+00:00,1775347920318823000,165346957987791,2175,,,A,659,37,658.5,-1.0,18.184217708,0.8734297058959161
36290,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:00.318933+00:00,1775347920318933000,165346958098208,2175,,,A,658,52,658.5,-1.0,18.184328125,0.8734297058959161
36291,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:00.319033+00:00,1775347920319033000,165346958198625,2175,,,A,658,78,658.5,-1.0,18.184428542,0.8734297058959161
37606,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:16.547380+00:00,1775347936547380000,165363186589250,2175,,,A,673,37,673.0,0.0,34.412819167,0.8734297058959161
37772,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:18.553313+00:00,1775347938553313000,165365192527666,2175,,,A,682,37,682.5,-1.0,36.418757583,0.8734297058959161
37773,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:18.553427+00:00,1775347938553427000,165365192641250,2175,,,A,683,52,682.5,-1.0,36.418871167,0.8734297058959161
37841,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:19.349033+00:00,1775347939349033000,165365988249375,2175,,,A,683,37,685.0,-4.0,37.214479292,0.8734297058959161
37842,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:19.349148+00:00,1775347939349148000,165365988363916,2175,,,A,684,52,685.0,-4.0,37.214593833,0.8734297058959161
37843,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:19.349257+00:00,1775347939349257000,165365988473791,2175,,,A,685,78,685.0,-4.0,37.214703708,0.8734297058959161
39548,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:40.463394+00:00,1775347960463394000,165387102667833,2350,,,A,669,37,668.0,-2.0,58.32889775,0.8734297058959161
39549,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:40.463513+00:00,1775347960463513000,165387102786916,2350,,,A,668,52,668.0,-2.0,58.329016833,0.8734297058959161
39550,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:40.463615+00:00,1775347960463615000,165387102888083,2350,,,A,667,67,668.0,-2.0,58.329118,0.8734297058959161
39551,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:40.463715+00:00,1775347960463715000,165387102988125,2350,,,A,667,11,668.0,-2.0,58.329218042,0.8734297058959161
39894,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:44.747597+00:00,1775347964747597000,165391386881500,2400,,,A,658,37,658.0,0.0,2.2756965,0.9870603082357104
39993,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:45.962590+00:00,1775347965962590000,165392601878416,2400,,,A,666,37,668.0,-4.0,3.490693416,0.9870603082357104
39998,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.021484+00:00,1775347966021484000,165392660772458,2400,,,A,667,52,668.0,-2.0,3.549587458,0.9870603082357104
40004,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.051868+00:00,1775347966051868000,165392691156333,2400,,,A,668,67,668.0,0.0,3.579971333,0.9870603082357104
40017,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.145355+00:00,1775347966145355000,165392784643916,2400,,,A,669,37,680.5,-23.0,3.673458916,0.9870603082357104
40022,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.170021+00:00,1775347966170021000,165392809309333,2400,,,A,669,45,680.0,-22.0,3.698124333,0.9870603082357104
40023,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.170125+00:00,1775347966170125000,165392809413375,2400,,,A,678,7,680.0,-22.0,3.698228375,0.9870603082357104
40029,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.203965+00:00,1775347966203965000,165392843254291,2400,,,A,678,30,684.0,-12.0,3.732069291,0.9870603082357104
40030,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.204072+00:00,1775347966204072000,165392843360666,2400,,,A,679,37,684.0,-12.0,3.732175666,0.9870603082357104
40036,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.234843+00:00,1775347966234843000,165392874132291,2400,,,A,679,15,684.0,-10.0,3.762947291,0.9870603082357104
40037,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.234948+00:00,1775347966234948000,165392874236916,2400,,,A,680,67,684.0,-10.0,3.763051916,0.9870603082357104
40044,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.363011+00:00,1775347966363011000,165393002299875,2400,,,A,681,37,695.5,-29.0,3.891114875,0.9870603082357104
40049,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.406696+00:00,1775347966406696000,165393045985791,2400,,,A,681,45,695.0,-28.0,3.934800791,0.9870603082357104
40050,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.406799+00:00,1775347966406799000,165393046088958,2400,,,A,700,7,695.0,-28.0,3.934903958,0.9870603082357104
40056,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.450144+00:00,1775347966450144000,165393089433375,2400,,,A,700,30,704.0,-8.0,3.978248375,0.9870603082357104
40057,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.453433+00:00,1775347966453433000,165393092722208,2400,,,A,701,37,704.0,-8.0,3.981537208,0.9870603082357104
40063,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.509539+00:00,1775347966509539000,165393148828500,2400,,,A,701,15,704.0,-6.0,4.0376435,0.9870603082357104
40064,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.512784+00:00,1775347966512784000,165393152073208,2400,,,A,702,67,704.0,-6.0,4.040888208,0.9870603082357104
40071,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.577710+00:00,1775347966577710000,165393217000083,2400,,,A,703,37,713.0,-20.0,4.105815083,0.9870603082357104
40076,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.611765+00:00,1775347966611765000,165393251055041,2400,,,A,703,45,712.5,-19.0,4.139870041,0.9870603082357104
40077,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.611871+00:00,1775347966611871000,165393251160583,2400,,,A,718,7,712.5,-19.0,4.139975583,0.9870603082357104
40083,A_research_2026-04-04_19-04-44_live_round,0bbebde3d5824359a06f0ab697948d52,2026-04-05T00:12:46.658126+00:00,1775347966658126000,165393297415708,2400,,,A,718,30,719.5,-3.0,4.186230708,0.9870603082357104
